ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47
train_6581,0,8.4193,2,11.4571,7.4805,11.342393578460342,-14.0524,4.7459,14.3154,5.0111,9.2915,3.977,10.019146738801918,14.1662,3.5536,7.6603,14.3779,10.3134,-5.7477,6.6574,-0.2036,13.304,4,4.4677,2.5029,9.994,13.8754,-1.6961,1,4.3551,5.7493,-23.7235,11.6661,3.2889,18.3086,11.545012773772996,0,5.963,7.4675,12.0767,-0.7654,-9.3652,12.3836,10.8236,11.7322,14.3532,-12.4511,9.3708,-5.8311
train_6582,0,12.4372,2,9.0106,5.6721,12.603818380006569,-19.0909,5.7457,23.8162,-3.5085,6.7551,1.6218,-3.8755,14.1496,3.072,3.7999,14.2355,13.6976,-11.3232,22.0789,7.4812,12.3342,0,4.4953,2.2598,13.6104,14.0134,-14.8872,4,5.299,5.3679,-3.011,7.9359,-2.1262,15.7691,11.979153170190514,3,0.5826,6.3793,15.3773,-2.5816,-7.7268,23.0888,12.2685,11.5827,-4.5845,-21.5624,12.3356,-16.5547
train_6583,0,10.9616,2,14.2327,5.5847,6.710999574838533,-7.3482,5.7081,11.736,-5.047,6.0148,5.2046,2.789063350293671,14.1577,16.1181,6.0733,14.5766,7.9066,-9.3747,8.7207,11.5159,6.9623,4,5.2977,3.9747,7.9277,13.567,-13.8085,3,5.0063,8.9764,1.483,12.6184,-1.6496,16.9166,10.8014,3,-3.3007,11.0784,17.7074,-0.4168,7.5118,8.2506,10.6908,11.5974,4.8014,-10.6807,14.1466,0.7499
train_6584,1,9.8265,1,13.0383,5.3314,11.79043427738672,-8.9425,5.3109,23.8149,-1.8023,8.128,1.9389,0.5112458477031208,14.0435,8.9666,8.3524,14.4943,9.7222,-17.8944,24.8336,19.3212,6.6524,1,9.3844,3.3467,12.3496,13.529,-13.8171,4,4.9959,8.2863,-15.851,11.4883,-0.2486,16.925,11.0948,0,1.8694,5.8858,11.0919,-2.8352,-24.1793,2.5425,10.9221,11.6486,12.5028,-12.9325,13.2965,-0.7026
train_6585,0,11.0305,3,12.6074,6.7667,11.464324144141106,4.2941,5.0705,23.7212,0.2682,5.7061,-3.4146,-0.377,13.9864,14.8285,5.8666,14.1763,15.1043,-1.1193,16.4596,13.5712,17.8115,1,6.6057,3.0513,15.26,13.6073,-4.8603,2,5.4353,5.1317,-2.6221,9.1231,-6.147,15.1967,11.791226783261198,3,2.1791,3.5721,11.2832,5.936,-8.9413,0.2712,11.433,11.7075,17.684,-26.2822,12.7382,-33.0426
train_6586,0,11.989,1,7.9912,7.3335,12.914,-2.6257,4.8438,14.5094,2.4608,6.0292,4.4684,-9.1551,13.9089,11.7209,5.0308,15.1274,7.5489,0.7479,13.3415,3.5516,5.1221,1,3.8287,3.9213,12.6082,13.742,-2.4657,1,6.7837,8.1417,6.6217,8.9947,-1.6213,12.2883,12.380003721444778,0,1.6972,7.3086,12.302,6.8635,-10.1869,8.8249,11.0741,11.5826,9.1604,-6.4615,7.6003,-17.8372
train_6587,0,7.6569,0,12.4081,4.3789,10.697894118743156,-11.4437,5.581,11.9295,-0.8806,7.3116,-1.2602,0.7258,14.0667,7.4492,3.7742,14.7831,7.162,-5.9915,5.2504,24.2254,7.5668,4,-0.0564,2.6954,13.876,13.8291,-5.8165,0,6.5151,2.9911,-9.5321,12.0149,-1.2744,12.4506,12.1369,2,5.0211,8.0307,16.5402,2.9162,-1.2667,6.5319,10.6833,11.5239,12.7836,-4.6402,12.8899,-12.3594
train_6588,0,8.714,0,12.2981,6.9284,10.63200609666605,-11.1211,5.0258,12.575,1.5598,8.8347,1.3365,-7.644965023636546,13.8515,12.7465,8.59,14.2646,7.4122,-2.4641,19.4926,6.0246,4.3197,3,7.0695,2.7045,13.2645,14.2588,-1.923,4,5.3242,5.4704,-0.5326,13.2274,-1.8178,18.0257,10.31288598149981,2,6.0514,6.1664,6.7572,-1.3305,-9.187,6.2737,12.0066,11.9006,8.3117,39.2782,10.8251,2.9696
train_6589,0,5.5634,2,11.3471,7.3611,10.696663531544766,-7.1118,4.6157,17.6083,0.857,7.7407,0.6723,-4.9405000631346345,13.9269,11.9868,4.9503,14.6069,7.6986,-3.2806,8.1932,11.8087,9.1997,2,6.3372,2.9351,8.4468,13.5016,-1.0657,1,5.1799,7.5353,-0.1374,12.1347,-2.0698,20.1454,11.0024,0,1.5637,5.3229,4.1082,-5.4042,-10.7013,6.6861,9.63,12.1136,7.9403,-55.0274,9.8329,-6.6962
train_6590,0,15.2733,1,14.2268,9.4373,14.723894083737793,-0.6469,5.934,14.8837,4.2501,6.2795,4.2761,-8.38497548824153,14.0126,11.233,9.2473,14.2306,12.9139,-11.7095,20.9623,11.5794,9.0621,2,7.9388,2.5944,9.5013,13.9934,-9.7037,4,5.0402,0.9637,-20.6808,12.7522,2.4636,10.1887,11.05398987850224,3,5.0484,2.2142,0.1204,-0.3926,-14.726,7.1929,10.4149,11.6282,14.1186,-8.6123,12.4597,-8.6149
train_6591,0,11.9137,3,14.2126,6.0511,10.775164665765933,-8.7048,5.6307,12.7599,-1.794,5.787,4.2731,5.496313633668963,14.1367,8.0378,6.7336,14.3412,8.2521,-4.9057,10.4933,22.5416,6.9106,3,1.9825,3.5078,14.5295,13.534,-2.2884,0,5.1833,5.4624,-16.1552,8.3363,4.431,9.569,12.117552208111006,3,3.8027,4.8132,19.2829,3.8515,6.7291,11.4708,10.9849,11.8713,12.8361,-19.3215,15.5218,-15.0445
train_6592,0,17.4044,3,11.4038,1.8354,9.054291330426594,-3.1364,7.6132,14.4575,4.4406,5.9245,4.1801,4.650283620310511,13.8816,5.9763,8.2262,15.0653,14.261,5.7928,14.0876,2.8149,4.3175,2,4.5592,2.1931,6.1542,14.0167,-7.2477,0,5.5208,0.5344,-22.7611,11.1181,2.7346,18.4943,12.560922463698791,0,8.3913,7.1343,15.6704,-2.1441,-6.1336,6.2129,11.3131,11.9057,11.6324,-7.8626,12.0502,-14.781
train_6593,0,10.0367,2,11.3088,6.1321,13.475722723310975,-0.8765,6.0746,12.3723,4.4038,6.237,-2.919,-1.4908394850381894,14.0039,5.6336,6.5656,14.8888,8.6139,-1.337,21.8854,8.4929,22.697,1,0.8253,3.0027,13.483,13.5414,-13.3424,1,5.5713,3.9009,-8.6929,14.616,-1.9556,17.6638,11.424,3,1.0806,3.591,16.0096,-1.8385,-18.4293,15.4242,12.5203,11.6611,14.1737,-4.6943,5.5456,-18.0977
train_6594,0,10.0438,1,7.7877,3.8229,11.2209,-3.5599,7.0525,17.3514,-2.79,9.1534,-2.438,2.230305544606643,13.9504,17.338,6.3694,14.5978,5.515,2.3659,12.7117,17.7565,15.8191,4,1.3517,2.6115,13.6161,13.4034,0.5468,4,6.1232,7.4122,-7.7735,7.1297,2.3489,5.7207,11.809269025487257,4,1.8567,4.5971,3.9567,3.1939,-6.0478,0.2962,11.1581,11.4787,10.539,3.642,9.6217,-26.3879
train_6595,0,10.4609,1,11.8563,7.8544,9.013061214963612,-9.5861,4.6148,14.7162,-0.5669,9.4348,6.605,-9.525447647056255,13.8305,15.3292,9.3853,14.138,3.4971,1.9871,7.3247,14.6059,13.3078,2,-0.7717,2.3302,10.0034,14.1198,-9.7025,4,6.3671,8.7351,-2.3124,8.7923,-2.131,20.9239,11.71521197917716,3,3.6737,5.1127,8.7305,6.1815,-20.9532,8.1611,11.7604,11.9507,11.28,-45.1265,9.2492,-0.1052
train_6596,1,17.8309,0,8.2642,10.3703,11.31279800282639,-8.1926,5.7666,15.8039,4.1716,7.537,-1.033,-6.544806218803103,13.6502,9.0349,9.4288,14.594,8.5454,-4.7626,22.1493,23.1376,10.7098,4,4.0644,2.593,8.3458,13.374,-4.1433,1,3.0929,1.9167,0.4225,12.6265,2.772,11.1159,11.219785708332422,2,-2.3442,7.1342,8.0305,-1.528,-21.9515,22.9665,10.2727,11.2739,9.8581,2.4986,10.7433,-7.1719
train_6597,0,10.7271,0,7.4622,7.5776,12.710028012291868,-5.9961,6.3357,17.0994,5.3854,8.6625,4.2893,-1.5937616894043825,14.1453,6.5291,6.0025,13.9716,8.1131,9.5364,21.8555,5.9499,26.1901,4,4.283,4.2687,6.493,13.5833,2.1254,4,5.9959,0.8341,-3.1161,8.6761,2.5032,17.1213,11.676359107930582,2,1.7657,4.9419,15.9038,2.8626,-8.9665,14.1377,11.6604,12.0873,10.8451,-2.6721,11.3027,-7.4784
train_6598,1,13.8835,3,16.0787,6.1573,11.101264712336906,-8.0833,6.0131,10.2916,3.068,7.87,-10.3807,-7.4389870234000055,14.0643,7.3739,6.4374,15.0756,15.787,-9.9449,17.7969,19.4589,20.6422,1,8.4115,3.6397,8.3659,13.5793,-11.0155,4,6.2401,0.7994,-13.3469,12.5658,-2.6194,11.0322,11.044755730272161,2,2.5473,4.9711,6.4476,-2.8853,-7.7655,13.6291,11.9559,11.7434,-4.9141,39.8071,14.3499,-18.3347
train_6599,0,7.3408,3,10.9508,4.8078,9.2521,0.8206,6.0312,13.8586,-3.2588,7.8667,-3.7128,-3.303977367823342,13.9048,15.7952,4.1364,14.5186,8.7667,-12.7181,26.9831,19.0625,5.1735,0,2.5709,2.7452,12.9651,13.3453,-10.2449,1,6.8564,3.9893,-14.1093,12.1311,2.9754,17.8098,11.694637163538333,3,3.5769,4.1358,11.3633,5.9495,-18.7158,1.5797,11.3172,11.4299,9.6698,-12.4684,9.0245,8.1104
train_6600,0,9.2317,2,9.7065,4.288,10.357676267019482,10.5218,4.6143,14.7205,-0.6074,5.7948,-2.1502,0.3574339294335096,14.1086,14.5009,12.3923,14.8911,11.8426,-12.319,6.6496,16.5046,15.3763,4,1.3343,2.8216,11.4385,13.5282,-7.6243,2,5.9649,5.8004,-5.9365,7.4753,4.2432,17.3687,12.265218468778317,2,-2.6019,5.5955,14.6937,6.6102,-14.0926,8.7999,11.342,11.4832,8.0996,12.0043,9.5117,-4.4529
train_6601,0,10.0477,2,12.2245,5.9576,10.508283007559736,-14.4028,4.837,22.3109,-4.3405,5.6498,-6.2715,-17.627634385874803,14.2059,8.3092,7.3252,13.7808,12.8912,-4.0149,7.3322,2.4621,22.8042,2,1.9922,2.3482,12.0327,13.5127,-0.5223,0,5.8015,8.3598,-1.1755,12.5569,-4.9762,12.5069,12.5051,0,-2.5175,2.6075,14.402,1.6382,-13.8365,13.3861,10.9418,11.9525,12.6141,-8.6714,7.5832,0.3052
train_6602,1,13.5284,1,10.6701,6.5635,10.534961903268336,11.7825,6.3065,18.5653,-2.4674,7.4887,-5.7588,-6.301681952631222,13.6724,7.2495,5.7305,15.5151,6.24,-8.5894,17.8294,8.0061,19.3996,0,1.0345,2.6307,16.4402,13.7484,8.8568,2,5.0557,3.1233,-5.8109,9.2593,-2.7742,21.4101,11.526059212417668,2,2.2805,7.4705,15.2649,-2.903,2.1322,-1.1388,11.0885,11.5192,9.4625,-20.6081,7.7137,-23.008
train_6603,0,10.8837,3,10.2787,6.7274,14.245008159608926,-13.0768,4.8463,17.9247,1.6623,7.3367,2.6328,-4.420916477586988,13.9287,4.8383,6.6566,14.7531,7.3152,2.022,25.9294,6.1598,8.5569,2,0.3016,3.3776,15.7872,13.3018,9.9084,1,6.0114,5.5844,-20.4166,5.7026,-4.0809,15.8419,11.146121801431407,0,-1.4096,7.0463,9.1923,0.8587,-7.8988,1.303,11.5464,11.5604,3.6805,21.6863,6.7226,-19.8267
train_6604,0,6.9252,3,13.6497,7.5158,13.237592626675047,-5.6433,7.1995,19.5781,-2.0398,7.7802,1.7182,-7.181253951816075,14.1133,10.0436,8.5441,14.4664,7.2376,-17.8802,19.6024,4.2404,11.1822,4,3.5366,3.32,11.6374,13.3372,-8.2738,4,6.1353,7.8519,-23.8183,10.578,3.8081,12.7025,10.588762086762927,4,4.9393,7.4701,5.3632,-1.0887,-7.1699,21.9596,10.1428,11.7053,6.8443,2.8595,10.1459,-15.0586
train_6605,0,12.837,2,10.969,9.9216,9.649758878381338,-7.5085,6.1034,13.8132,3.9292,6.6509,1.9858,-5.284913298284575,13.8255,7.5604,8.2957,15.3787,13.1301,-12.3651,5.6443,20.0182,24.9402,2,0.6799,3.3501,4.0541,13.9218,-6.6547,0,6.4058,3.9505,5.5606,15.0256,1.1536,16.6997,9.91039094263463,0,9.8846,5.5975,18.2624,-0.6,3.759,6.2486,11.1458,11.802,13.6213,6.5436,10.1597,-23.1319
train_6606,0,12.1375,1,16.6614,6.5017,9.298338583378003,-2.8257,5.5009,19.7392,-3.5839,6.535,-6.9581,-8.649466075135006,13.7279,6.1937,6.8488,14.8676,11.7869,1.5133,19.1254,16.8999,15.0557,0,3.5979,3.1791,9.7787,13.2712,-0.511,0,5.68,5.1055,-4.0569,10.7812,1.9297,20.5877,11.055780082218464,0,2.6658,9.3735,6.2646,2.2359,-1.2717,8.7246,11.5192,11.549,12.8256,-24.3172,6.8481,2.0972
train_6607,0,14.8553,3,8.4104,9.4878,11.382141011954023,-4.5427,4.9391,14.6826,-5.2728,6.9548,4.6237,-6.463436490750688,13.9963,5.3398,3.3678,14.8656,13.8084,-14.246,15.0298,17.3747,25.8735,3,2.2224,3.1637,8.0982,13.3782,4.4463,3,5.2023,6.2207,-6.3869,12.3114,-3.9207,16.8624,11.321949769198985,4,1.7419,4.6397,13.5603,2.5067,-1.5183,10.4836,11.9258,11.0372,13.0123,-36.4935,11.4288,-7.2886
train_6608,0,10.1861,2,8.8373,6.7458,10.561387646719478,4.5705,5.2828,19.5304,-1.214,5.8573,6.5813,2.211790088145799,14.223,3.9164,7.4787,14.087,7.8538,-4.7708,25.2001,14.0015,12.1,1,3.1092,3.7951,17.1123,13.843,-2.8797,0,4.9749,7.7683,-16.7042,11.2201,0.4934,12.4892,11.5875,0,6.5558,3.5456,6.6915,0.1594,4.8675,3.3553,11.1343,11.5541,17.1028,4.3198,15.5673,-21.1641
train_6609,0,6.8888,2,8.3081,7.3276,12.202690133989679,-15.7812,5.1485,20.1923,2.994,6.904,-7.3677,-5.651720704665402,13.8827,10.1443,5.7715,14.598,9.4818,3.9806,15.4959,17.9683,19.6068,4,6.5792,2.8536,6.6288,14.0048,-9.4592,4,5.6533,7.1123,-18.6917,4.7605,1.2614,18.0012,10.676881293159974,3,2.3127,8.9785,9.0476,-0.2479,-8.6733,8.5542,10.6601,11.4996,8.3086,-31.4317,14.0192,4.7322
train_6610,0,7.8642,4,12.1548,8.0178,11.151763129637828,-8.1506,4.8363,13.2332,-0.3127,7.5555,6.8802,5.88994942342636,13.8469,7.4677,8.5437,14.5174,8.1823,-4.7846,4.0079,10.8657,14.9802,3,-0.222,3.4548,9.6441,14.1945,-4.6738,0,4.7998,4.9858,2.7943,9.7505,1.6886,14.5185,11.67124637263806,3,-5.6907,4.3235,10.743,-0.6728,-3.0589,20.5841,11.9797,11.4537,12.1713,-5.3712,14.3485,-29.8161
train_6611,0,10.3676,3,12.5753,10.9136,11.801960763044393,-9.7155,7.3099,21.1968,-5.9541,5.5972,3.9646,-1.0745176981795344,13.8717,4.3147,9.388,14.3129,9.6541,-1.49,3.8777,14.7115,4.9386,3,8.4605,4.129,13.5359,13.5254,1.8946,3,6.4219,6.9642,-16.3201,10.3296,-2.491,15.0683,11.2231,0,3.6087,5.158,5.8646,-4.5004,11.5031,-4.7823,10.3594,11.2168,13.7343,-3.5144,11.1461,-10.3519
train_6612,1,10.5838,3,13.2391,6.1355,9.077192709945448,-8.9609,6.3902,21.1128,-1.8696,8.7113,6.0809,4.946909393078684,13.9161,0.2194,5.7563,14.9919,8.3707,-9.7441,14.7837,6.5354,7.2808,1,6.7627,3.3869,6.1281,13.4417,0.1723,2,4.2624,3.7372,-1.5227,9.3502,2.132,17.6395,10.880176500023296,0,1.6458,6.272,6.9041,5.9553,-9.2948,9.0381,10.7288,11.7932,-3.0733,-21.2842,12.2614,-22.9702
train_6613,0,13.191,2,12.9202,3.7847,13.861116704001098,4.5601,6.2149,13.4081,1.7741,5.0981,4.7268,-14.980282770889966,14.2308,15.1785,5.5839,13.792,6.0135,4.1128,5.3951,1.8376,8.1687,4,1.1891,3.3898,12.1179,13.6404,-8.3229,2,5.2921,1.6314,-0.2896,8.792,-0.2599,12.4212,11.963953270423223,3,-0.3752,4.531,1.8673,-3.5572,-3.4452,0.6593,10.8071,11.4995,15.7526,10.5558,9.8607,-25.4402
train_6614,0,10.4172,0,10.8344,8.7271,11.550844069685514,-10.394,5.1957,11.3483,3.9138,8.8049,10.172,6.003762770082799,14.1755,4.6317,9.0083,14.2543,11.1365,-13.2032,13.0114,-7.076,9.5899,1,6.0256,3.2678,13.7996,13.4709,4.112,2,5.2997,4.496,0.7051,6.9141,-3.8595,20.6008,11.644276305998584,0,0.8552,5.5644,9.8214,1.7188,-15.0008,3.6744,12.0056,11.9113,3.1675,10.0139,8.0838,-11.1955
train_6615,0,6.3753,3,8.8267,11.4306,10.622261031476022,1.1705,4.9854,19.8412,-6.1115,6.3044,-3.0232,4.485148785780417,13.9005,5.1647,6.0157,14.6136,10.3829,-11.2214,20.3367,10.7462,14.8579,2,2.7709,2.5372,13.607,14.0582,-1.1846,1,5.0933,6.7445,-12.9471,12.8083,-1.0694,14.5632,9.95423121845226,2,1.4581,5.1031,12.1384,-8.015,-14.0735,13.9802,11.2503,11.6395,14.1293,16.1937,12.64,-4.5325
train_6616,0,10.9071,0,9.3435,5.8284,10.34744623820887,-6.3619,6.1548,14.2194,-0.1274,7.8336,3.7,-1.2886649236810053,13.8369,9.3858,8.3099,14.1323,10.4121,-7.8609,10.8811,16.46,13.9773,1,7.3099,3.0845,11.9729,13.702,3.0796,2,4.6165,9.8981,-8.2915,12.9419,0.544,13.5192,11.033698615603504,0,2.1946,2.3006,10.4277,2.9795,2.5139,17.7966,11.8099,11.5282,5.4946,-17.049,13.6902,-10.5268
train_6617,0,11.8955,2,10.2568,8.446,9.820450813478068,3.9341,4.1713,11.6472,-5.6127,8.3393,-0.9142,-7.719685354974228,13.961,13.3475,5.2091,15.2202,6.5979,-1.6354,14.5269,16.0783,3.0791,0,11.168,3.4367,6.7649,13.8802,-13.0759,1,6.417,9.1276,-18.8395,6.4221,-2.4494,12.5759,10.983298117559244,2,9.0846,4.1044,11.2286,4.7484,-2.4742,7.3965,11.2217,12.2607,17.5813,3.2447,8.1236,5.3238
train_6618,0,10.2393,1,15.2844,1.35,11.64440321296233,-8.6982,4.5795,21.0786,0.5052,8.2884,1.7766,9.464526908915078,14.0864,4.2678,9.2546,14.4135,9.2054,3.937,25.0053,4.7386,14.9958,1,3.3612,2.1267,11.6008,13.445,-8.1914,3,4.779,4.6668,-12.6952,8.4084,1.3686,15.1325,11.354059489929686,0,4.8282,5.5453,10.1146,6.8631,-8.0248,16.8594,10.7708,11.5704,-0.2222,12.3424,12.8396,-10.8354
train_6619,1,5.1619,2,8.8487,4.3238,9.3369432216913,2.1708,4.2556,21.2421,0.6809,7.4137,-1.7422,-5.828590246559788,14.3285,5.5728,6.3162,14.6129,12.6367,-14.6118,27.8991,20.9428,19.0793,1,9.2891,3.43,16.1083,13.3651,-3.5481,0,4.5132,10.316,-9.1999,11.0378,0.2485,8.8088,11.529536064145532,0,2.645,6.5378,7.5246,6.5672,-13.6065,9.5861,10.1554,11.9478,12.3481,-46.675,10.5803,-22.4205
train_6620,0,14.0303,4,11.5009,4.6483,9.720635447803488,-5.6907,5.5046,12.2683,-2.4123,7.4742,1.6621,-0.5105131199558857,14.1888,5.7192,4.665,14.352,9.6979,-9.5025,17.9586,20.6996,13.0977,4,2.8006,3.1295,6.6222,13.8489,-4.784,2,6.6771,6.3997,1.1098,10.2252,-3.4355,21.2078,11.476225426706664,3,0.6429,8.3814,7.1706,-2.8374,-20.5512,11.226,12.2003,11.0763,8.3192,-4.6295,10.2799,-3.574
train_6621,0,8.3277,1,11.6774,7.064,11.415556497610947,0.3375,5.8287,14.4616,-1.5609,8.8607,4.6587,-8.111690656510362,14.162,4.6897,4.9093,14.1397,8.1686,-5.045,28.389,14.8394,23.3906,2,6.1176,3.018,16.5791,13.4642,7.8142,4,5.5119,3.9514,-9.2457,9.4915,-5.0243,17.6109,11.567333445231476,2,6.8581,7.8216,13.3948,-3.437,-13.599,4.7569,10.4481,11.9408,8.3977,16.2262,11.8098,-12.7909
train_6622,0,8.0049,0,6.7215,5.3823,13.644965338746383,-17.1123,4.8827,14.3711,-2.6797,8.6489,-6.215,-1.6241046018879282,13.7439,5.8357,7.3344,15.0705,11.2404,4.8949,-0.8225,6.3378,10.8656,1,-0.6436,3.3111,9.2454,13.8813,-3.6241,4,6.6983,4.8899,-10.5038,12.1644,2.8968,6.3224,11.497485888207711,3,1.7119,9.3121,3.7222,-1.0915,-17.8793,6.5148,10.3514,11.9827,8.2401,-3.6272,10.591,2.8147
train_6623,0,10.3422,4,11.2643,3.9605,13.873868578917959,-8.4922,6.6822,14.4,-2.0467,7.2455,-7.4432,3.6429,14.0254,4.5563,7.1213,14.7862,6.9222,1.3716,18.8465,16.0052,7.8548,1,0.0352,2.2115,11.7576,13.8842,-5.4535,4,5.1577,8.1224,-16.8893,8.1645,-2.7445,15.6709,12.1475483719668,0,2.8762,5.8376,11.3937,-1.1612,1.4998,14.8407,11.8404,11.3479,17.9356,-18.8832,13.0012,-10.8621
train_6624,0,11.2111,2,8.4115,9.786,5.550294883290584,-9.5992,4.3496,23.6595,4.7095,8.3918,-5.163,-4.471021834966935,14.1496,15.0287,5.6738,14.3246,7.8298,0.1467,21.1328,6.4292,14.3869,2,6.834,2.482,14.7903,13.9821,1.747,0,4.3906,2.4831,-11.2182,11.7864,-0.834,13.6658,10.797035458533445,0,-1.1467,8.9704,9.5494,0.4073,-5.5145,14.9445,10.9767,11.7519,15.0039,10.9681,13.8348,-8.0383
train_6625,0,4.2696,1,11.2901,4.8702,11.724436914320542,10.5004,4.8253,13.5827,1.9217,10.0593,-2.7288,0.8794578638579527,14.0122,2.7834,4.5534,14.6437,11.0247,1.7284,3.8102,15.4452,25.0588,4,6.2786,3.7959,15.806,13.5739,0.478,4,5.75,5.8066,-10.7878,6.5621,-2.7164,14.5917,11.727864399823957,2,1.5463,8.6293,9.0533,6.1196,10.2854,3.2239,11.8794,11.8035,6.9795,36.7895,13.7843,-10.1554
train_6626,0,10.4558,2,7.8399,8.0538,10.682405400924239,-15.1536,5.2144,19.8782,1.2875,5.5341,-11.2869,-8.024347167530056,14.122,4.4724,5.6308,14.0601,8.5772,-1.7761,5.3805,11.8963,9.6538,0,2.7019,3.031,14.9192,14.1516,-4.0497,4,4.9148,3.6833,-9.1174,9.4283,-1.3627,21.0543,11.789985135523205,0,6.2747,7.7367,12.6564,-0.1389,-8.6882,16.2368,10.4045,12.0297,7.4561,-10.7078,9.5522,-32.1402
train_6627,0,7.9971,4,6.8921,4.1987,10.530646074906745,-12.7811,5.7494,21.0216,4.3123,8.0463,7.7616,1.468440331919152,14.1568,5.5726,8.6257,14.6784,10.0406,5.7528,22.2535,5.789,11.0875,1,7.1627,3.0738,12.184,13.9025,0.6177,4,5.1298,2.9852,-18.9659,14.5188,0.8654,14.3182,11.446853181418772,2,2.5783,6.3912,6.3596,6.691,-12.4881,17.8486,11.4179,11.6889,5.8025,4.1208,9.6054,-1.2134
train_6628,0,7.6144,1,11.7234,5.4436,14.550993576165853,-11.8143,5.9784,16.2078,1.9257,6.2424,1.9802,-11.358537299294378,13.9059,12.6469,9.9103,14.6167,9.6308,-2.2602,7.1247,10.6976,2.4965,0,8.081,3.2919,12.9779,13.9016,-5.7743,0,5.358,1.437,-8.0555,8.3351,-4.1287,15.4189,11.21529979668008,0,5.9154,8.2993,14.6763,-7.4139,-3.8116,12.6921,11.6105,12.0075,14.4112,-44.7926,16.68,-20.4144
train_6629,0,11.0521,0,8.5457,6.4685,11.721204341647923,3.2962,5.6249,23.7714,-1.7564,7.178,-3.8501,-9.548177939735979,14.09,7.785,10.1337,14.9559,9.6328,-18.825,7.9938,17.7652,3.3816,3,8.341,2.6585,18.684,13.277,-4.4272,2,5.9096,4.5479,-5.4075,7.1668,1.5726,17.495,11.315876680523653,1,4.1547,5.2042,7.8864,1.1378,6.1989,13.3013,10.9984,11.5193,10.1906,8.1669,9.9887,-13.4424
train_6630,0,13.3165,1,13.1596,5.313,12.31080519798029,-5.3368,5.2864,10.5077,3.8229,7.4175,5.1314,-3.9484494629501796,13.9156,10.769,5.5097,14.0243,11.054,5.7208,9.2719,19.4289,5.2633,0,1.6074,4.2403,8.4462,13.6685,-0.8413,1,4.5424,4.5896,-16.5775,9.8048,0.7773,10.3315,10.88671456140641,2,-0.2237,7.8168,13.62,6.9159,-15.1676,3.776,11.1327,11.1387,16.5433,-49.8545,9.2854,-36.9386
train_6631,0,9.6533,4,9.4053,5.6401,9.972252560726089,-8.6872,5.6781,13.3652,2.0526,6.9638,-11.4327,-2.575188094557509,13.7996,11.0743,5.9555,13.9365,8.1181,-5.6705,6.1983,14.5242,14.3878,2,2.8023,2.7157,5.9594,13.236,8.5537,0,6.381,3.9358,-1.2243,8.3945,2.1769,15.567,11.207988845395635,3,3.7328,7.7788,10.5017,-1.9809,6.7853,0.6669,12.1548,11.1507,7.4919,-15.7476,14.6563,-17.4394
train_6632,0,14.0406,2,9.6704,8.2737,13.6871,2.0327,5.0947,19.1092,-4.2636,8.1628,-5.2491,-2.4272312172385453,13.7297,15.2467,6.2106,14.6683,9.3872,-11.1436,16.7693,-4.4248,16.051,4,8.296,3.304,10.3659,13.7595,-1.7951,0,5.2388,2.4147,-4.9613,14.3665,0.5686,13.3672,11.7803,0,-4.0209,5.3101,9.9606,6.3214,-17.6496,5.5314,10.2903,11.7118,12.4106,16.3296,14.2859,-10.4098
train_6633,0,11.8305,2,8.4581,8.2542,12.291430064569845,7.2602,6.1029,15.8819,-5.0872,8.6171,-2.2366,8.63342473892925,14.0062,11.1356,9.7936,15.218,8.2921,-1.2312,6.5306,4.8524,16.8486,4,3.4081,3.2023,5.4442,13.5476,10.7271,0,7.0252,3.5512,-15.0876,11.6718,-7.1552,15.6356,11.33429909831807,0,3.2121,2.5852,8.0349,0.1197,-5.1578,11.7013,10.6928,11.9889,7.0927,-18.2435,11.9133,-24.7082
train_6634,0,7.1087,3,6.6177,8.7226,10.72094883377003,2.3792,4.4669,20.3268,-4.4868,6.8419,11.0647,4.845649345549923,14.171,6.094,4.8693,14.5969,8.1577,-7.0466,26.639,-3.1522,3.6053,4,8.9855,2.7225,13.3264,13.5326,-5.4984,2,6.647,11.107,-7.9844,12.2474,-4.2288,19.7831,11.146280834461718,0,3.6359,6.6005,10.8591,2.4643,-2.4983,3.6559,12.0128,11.3929,9.6619,6.1011,10.5031,-0.7088
train_6635,0,12.2772,1,12.4129,8.7596,9.629137148392514,8.4042,7.5466,17.2917,0.1222,9.1073,6.9658,2.980043605746064,13.9322,8.0908,11.7707,15.1981,13.2183,-2.3386,15.5619,4.5103,3.7662,4,5.6419,2.6488,8.1733,13.9744,-6.4738,2,6.2529,0.5302,-3.9375,11.1148,-5.9645,12.2896,12.394697894348486,2,3.7992,3.6651,5.801,-3.1452,-8.6236,5.901,10.3321,12.0074,13.8239,16.4714,14.513,-19.0987
